ModbusManager 1.0.9
20200624
Product: F1145, F1245
Database: 8310
Title;Info;ID;Unit;Size;Factor;Min;Max;Default;Mode
"Room sensor factor S2";"Setting of how much the difference between set and actual room temperature should affect the supply temperature.";47401;"";u8;10;0;60;10;R/W;
"Room sensor factor S1";"Setting of how much the difference between set and actual room temperature should affect the supply temperature.";47402;"";u8;10;0;60;10;R/W;
"Speed circ.pump HW";"";47413;"%";u8;1;1;100;70;R/W;
"Speed circ.pump Heat";"";47414;"%";u8;1;1;100;70;R/W;
"Speed circ.pump Pool";"";47415;"%";u8;1;1;100;70;R/W;
"Speed circ.pump Economy";"";47416;"%";u8;1;1;100;30;R/W;
"Speed Circulation Pump Passive Cooling EP14";"";47417;"%";u8;1;1;100;70;R/W;
"Speed brine pump";"";47418;"%";u8;1;1;100;100;R/W;
"preset flow clim. sys.";"Preset flow setting for climate system. 0 = manual setting, 1 = radiator, 2 = floor heating, 3 = radiator + floor heating.";47442;"";u8;1;0;3;1;R/W;
"Heat Curve S8";"Heat curve, see manual for more information";47525;"";s8;1;0;15;9;R/W;
"Night cooling";"If the fan should have a higher speed when there is a high room temp and a low outdoor temp. 0=Off 1=On";47537;"";u8;1;0;1;0;R/W;
"Start room temp. night cooling";"";47538;"°C";u8;1;20;30;25;R/W;
"Night Cooling Min. diff.";"Minimum difference between room temp and outdoor temp to start night cooling";47539;"°C";u8;1;3;10;6;R/W;
"Heat DM diff";"Difference in DM between compressor starts in heating mode";47540;"";s16;1;10;2000;60;R/W;
"Cooling DM diff";"Difference in DM between compressor starts in cooling mode";47543;"";s16;1;10;150;30;R/W;
"Heat Curve S7";"Heat curve, see manual for more information";47567;"";s8;1;0;15;9;R/W;
"Holiday - Activated";"0=inactive, 10=active";48043;"";u8;1;0;10;0;R/W;
"FLM 2 speed 4";"";48053;"%";u8;1;0;100;100;R/W;
"FLM 2 speed 3";"";48054;"%";u8;1;0;100;80;R/W;
"FLM 2 speed 2";"";48055;"%";u8;1;0;100;30;R/W;
"FLM 2 speed 1";"";48056;"%";u8;1;0;100;0;R/W;
"FLM 2 speed normal";"";48057;"%";u8;1;0;100;65;R/W;
"FLM 3 speed 4";"";48058;"%";u8;1;0;100;100;R/W;
"FLM 3 speed 3";"";48059;"%";u8;1;0;100;80;R/W;
"FLM 3 speed 2";"";48060;"%";u8;1;0;100;30;R/W;
"FLM 3 speed 1";"";48061;"%";u8;1;0;100;0;R/W;
"FLM 3 speed normal";"";48062;"%";u8;1;0;100;65;R/W;
"FLM 4 speed 4";"";48063;"%";u8;1;0;100;100;R/W;
"FLM 4 speed 3";"";48064;"%";u8;1;0;100;80;R/W;
"FLM 4 speed 2";"";48065;"%";u8;1;0;100;30;R/W;
"FLM 4 speed 1";"";48066;"%";u8;1;0;100;0;R/W;
"FLM 4 speed normal";"";48067;"%";u8;1;0;100;65;R/W;
"FLM 4 accessory";"Activates the FLM 4 accessory";48068;"";u8;1;0;1;0;R/W;
"FLM 3 accessory";"Activates the FLM 3 accessory";48069;"";u8;1;0;1;0;R/W;
"FLM 2 accessory";"Activates the FLM 2 accessory";48070;"";u8;1;0;1;0;R/W;
"FLM 1 accessory";"Activates the FLM 1 accessory";48071;"";u8;1;0;1;0;R/W;
"DM diff start add.";"The value below the last compressor step the degree minutes needed to be reached for the pump to start electric addition";48072;"";s16;1;0;0;0;R/W;
"FLM 1 cooling";"FLM 1 cooling activated|FLM 2 cooling activated|FLM 3 cooling activated|FLM 4 cooling activated";48073;"";u8;1;0;1;0;R/W;
"Cool/Heat Sensor Set Point";"Set point for change between cooling and heating when using the cool/heat sensor";48074;"";s16;10;50;400;210;R/W;
"Pool 2 accessory";"Activate the pool 2 accessory";48087;"";u8;1;0;1;0;R/W;
"Pool 1 accessory";"Activates the pool 1 accessory";48088;"";u8;1;0;1;0;R/W;
"Pool 2 start temp.";"The Temperature below which the pool heating should start";48089;"°C";s16;10;50;800;220;R/W;
"Pool 1 start temp.";"The Temperature below which the pool heating should start";48090;"°C";s16;10;50;800;220;R/W;
"Pool 2 stop temp.";"The Temperature at which the pool heating will stop";48091;"°C";s16;10;50;800;240;R/W;
"Pool 1 stop temp.";"The Temperature at which the pool heating will stop";48092;"°C";s16;10;50;800;240;R/W;
"Pool 2 Activated";"Activates pool heating";48093;"";u8;1;0;1;1;R/W;
"Pool 1 Activated";"Activates pool heating";48094;"";u8;1;0;1;1;R/W;
"HW Comfort";"Activates the HW Comfort Accessory.";48120;"";u8;1;0;1;0;R/W;
"Temporary Lux";"0=Off, 1=3h, 2=6h, 3=12h, 4=One time increase";48132;"";s8;1;0;0;0;R/W;
"Period Pool 2";"";48133;"min";u8;1;0;180;30;R/W;
"DM startdiff add. with shunt";"";48139;"";s16;1;0;2000;400;R/W;
"Step controlled add. start diff DM";"DM diff from last compressor step where the first step of step controlled add. starts";48142;"";s16;1;0;2000;400;R/W;
"HW Comfort add during Heat";"Allows the HW Comfort addition to run during heating.";48144;"";u8;1;0;1;0;R/W;
"HW Comfort mixing valve";"Activates the HW Comfort Shunt.";48145;"";u8;1;0;1;0;R/W;
"HW Comfort mixing valve amp.";"Mixing valve amplification for the HW Comfort Accessory";48146;"";s8;10;1;100;10;R/W;
"HW Comfort mixing valve wait";"Wait time between changes of the mixing valve for the HW Comfort Accessory";48147;"secs";s16;10;10;300;30;R/W;
"HW Comfort hotwater temperature";"The desired hotwater temperature";48148;"°C";s8;10;40;65;55;R/W;
"HW Comfort add.";"Activates the HW Comfort Addition.";48157;"";u8;1;0;1;0;R/W;
"Min cooling supply temp S4";"Minimum allowed supply temperature during cooling";48174;"°C";s8;1;-5;30;18;R/W;
"Min cooling supply temp S3";"Minimum allowed supply temperature during cooling";48175;"°C";s8;1;-5;30;18;R/W;
"Min cooling supply temp S2";"Minimum allowed supply temperature during cooling";48176;"°C";s8;1;-5;30;18;R/W;
"Min cooling supply temp S1";"Minimum allowed supply temperature during cooling";48177;"°C";s8;1;-5;30;18;R/W;
"Own Cooling Curve P3";"User defined cooling curve point";48181;"°C";s8;1;-5;40;20;R/W;
"Own Cooling Curve P5";"User defined cooling curve point";48185;"°C";s8;1;-5;40;20;R/W;
"Cooling use mix. valve S4";"Sets if the valve should be used or not in cooling mode. Only applies if cooling is available in the system";48186;"";u8;1;0;1;0;R/W;
"Cooling use mix. valve S3";"Sets if the valve should be used or not in cooling mode. Only applies if cooling is available in the system";48187;"";u8;1;0;1;0;R/W;
"Cooling use mix. valve S2";"Sets if the valve should be used or not in cooling mode. Only applies if cooling is available in the system";48188;"";u8;1;0;1;0;R/W;
"Cooling use mix. valve S1";"Sets if the valve should be used or not in cooling mode. Only applies if cooling is available in the system";48189;"";u8;1;0;0;0;R/W;
"Heatdump mix. valve delay";"Mixing valve step delay for the heatdump valve";48190;"s";s16;1;10;500;30;R/W;
"Heatdump mix. valve amp.";"Mixing valve amplification for the heatdump valve";48191;"";s8;10;1;100;10;R/W;
"Cooldump mix. valve delay";"Mixing valve step delay for the cooldump valve for the ACS-system";48192;"s";s16;1;10;500;30;R/W;
"Cooldump mix. valve amp.";"Mixing valve amplification for the cooldump valve for the ACS-system";48193;"";s8;10;1;100;10;R/W;
"ACS accessory";"Activate the ACS accessory";48194;"";u8;1;0;1;0;R/W;
"ACS heat dump 24h-function";"";48195;"";u8;1;0;1;0;R/W;
"ACS closingtime for cool dump";"";48197;"s";u8;1;0;100;0;R/W;
"ACS max cprs in active cooling";"";48198;"";u8;1;0;18;18;R/W;
"Brine shunt accessory";"Activates the Brine shunt accessory";48264;"";u8;1;0;1;0;R/W;
"Brine shunt amplication";"The Brine shunt accessory, shunt amplication";48265;"";s8;10;0;100;10;R/W;
"Brine shunt wait time";"The Brine shunt accessory, wait time";48266;"s";s16;1;10;300;30;R/W;
"Brine shunt, max brine temp";"The Brine shunt accessory, max brine temperature";48267;"°C";u8;1;0;30;20;R/W;
"Hot Water Stepdiff Compressor";"";48274;"";s16;10;0;400;100;R/W;
"Max charge pump reg speed";"Max heat medium pump reg speed";48275;"%";u8;1;50;100;100;R/W;
"Charge method HW";"Heating medium pump control when hot water is charged";48281;"";u8;1;0;1;1;R/W;
"SG Ready heating";"Sets whether or not SG Ready should affect heating";48282;"";u8;1;0;1;1;R/W;
"SG Ready cooling";"Sets whether or not SG Ready should affect cooling";48283;"";u8;1;0;1;1;R/W;
"SG Ready hot water";"Sets whether or not SG Ready should affect hot water";48284;"";u8;1;0;1;1;R/W;
"SG Ready pool";"Sets whether or not SG Ready should affect pool";48285;"";u8;1;0;1;1;R/W;
"Auto heat medium pump speed, hw";"Auto heat medium pump speed hw";48452;"%";s8;1;0;1;1;R/W;
"Auto heat medium pump speed, heat";"Auto heat medium pump speed heat";48453;"%";s8;1;0;1;1;R/W;
"Auto heat medium pump speed, pool";"Auto heat medium pump speed pool";48454;"%";s8;1;0;1;1;R/W;
"Auto heat medium pump speed, cool";"Auto heat medium pump speed cool";48455;"%";s8;1;0;1;0;R/W;
"Operational mode heat medium pump, cooling";"";48456;"";u8;1;10;20;10;R/W;
"Max speed circ.pump Heat";"";48458;"%";u8;1;50;100;100;R/W;
"Speed brine pump passive cooling";"";48459;"%";u8;1;0;100;75;R/W;
"Speed Circulation Pump Active Cooling EP14";"";48487;"%";u8;1;1;100;70;R/W;
"Heat Curve S6";"Heat curve, see manual for more information";48488;"";s8;1;0;15;9;R/W;
"Heat Curve S5";"Heat curve, see manual for more information";48489;"";s8;1;0;15;9;R/W;
"Heat Offset S8";"Offset of the heat curve, see manual for more information";48491;"";s8;1;-10;10;0;R/W;
"Heat Offset S7";"Offset of the heat curve, see manual for more information";48492;"";s8;1;-10;10;0;R/W;
"Heat Offset S6";"Offset of the heat curve, see manual for more information";48493;"";s8;1;-10;10;0;R/W;
"Heat Offset S5";"Offset of the heat curve, see manual for more information";48494;"";s8;1;-10;10;0;R/W;
"Min Supply System 8";"";48495;"°C";s16;10;50;700;200;R/W;
"Min Supply System 7";"";48496;"°C";s16;10;50;700;200;R/W;
"Min Supply System 6";"";48497;"°C";s16;10;50;700;200;R/W;
"Min Supply System 5";"";48498;"°C";s16;10;50;700;200;R/W;
"Max Supply System 8";"";48499;"°C";s16;10;50;800;600;R/W;
"Max Supply System 7";"";48500;"°C";s16;10;50;800;600;R/W;
"Max Supply System 6";"";48501;"°C";s16;10;50;800;600;R/W;
"Max Supply System 5";"";48502;"°C";s16;10;50;800;600;R/W;
"External adjustment S8";"Change of the offset of the heat curve when closing the external adjustment input";48503;"";s8;1;-10;10;0;R/W;
"External adjustment S7";"Change of the offset of the heat curve when closing the external adjustment input";48504;"";s8;1;-10;10;0;R/W;
"External adjustment S6";"Change of the offset of the heat curve when closing the external adjustment input";48505;"";s8;1;-10;10;0;R/W;
"External adjustment S5";"Change of the offset of the heat curve when closing the external adjustment input";48506;"";s8;1;-10;10;0;R/W;
"External adjustment with room sensor S8";"Room temperature setting when closing the external adjustment input";48507;"°C";s16;10;50;300;200;R/W;
"External adjustment with room sensor S7";"Room temperature setting when closing the external adjustment input";48508;"°C";s16;10;50;300;200;R/W;
"External adjustment with room sensor S6";"Room temperature setting when closing the external adjustment input";48509;"°C";s16;10;50;300;200;R/W;
"External adjustment with room sensor S5";"Room temperature setting when closing the external adjustment input";48510;"°C";s16;10;50;300;200;R/W;
"Climate system 5 accessory";"Activates the climate system 5 accessory";48569;"";u8;1;0;1;0;R/W;
"Climate system 6 accessory";"Activates the climate system 6 accessory";48570;"";u8;1;0;1;0;R/W;
"Climate system 7 accessory";"Activates the climate system 7 accessory";48571;"";u8;1;0;1;0;R/W;
"Climate system 8 accessory";"Activates the climate system 8 accessory";48572;"";u8;1;0;1;0;R/W;
"Climate system 8 mixing valve amp.";"Mixing valve amplification for extra climate systems";48573;"";s8;10;1;100;10;R/W;
"Climate system 7 mixing valve amp.";"Mixing valve amplification for extra climate systems";48574;"";s8;10;1;100;10;R/W;
"Climate system 6 mixing valve amp.";"Mixing valve amplification for extra climate systems";48575;"";s8;10;1;100;10;R/W;
"Climate system 5 mixing valve amp.";"Mixing valve amplification for extra climate systems";48576;"";s8;10;1;100;10;R/W;
"Climate system 8 shunt wait";"Wait time between changes of the shunt in extra climate systems";48577;"secs";s16;10;10;300;30;R/W;
"Climate system 7 shunt wait";"Wait time between changes of the shunt in extra climate systems";48578;"secs";s16;10;10;300;30;R/W;
"Climate system 6 shunt wait";"Wait time between changes of the shunt in extra climate systems";48579;"secs";s16;10;10;300;30;R/W;
"Climate system 5 shunt wait";"Wait time between changes of the shunt in extra climate systems";48580;"secs";s16;10;10;300;30;R/W;
"Min cooling supply temp S8";"Minimum allowed supply temperature during cooling";48581;"°C";s8;1;-5;30;18;R/W;
"Min cooling supply temp S7";"Minimum allowed supply temperature during cooling";48582;"°C";s8;1;-5;30;18;R/W;
"Min cooling supply temp S6";"Minimum allowed supply temperature during cooling";48583;"°C";s8;1;-5;30;18;R/W;
"Min cooling supply temp S5";"Minimum allowed supply temperature during cooling";48584;"°C";s8;1;-5;30;18;R/W;
"Cooling use mix. valve S8";"Sets if the valve should be used or not in cooling mode. Only applies if cooling is available in the system";48593;"";u8;1;0;1;0;R/W;
"Cooling use mix. valve S7";"Sets if the valve should be used or not in cooling mode. Only applies if cooling is available in the system";48594;"";u8;1;0;1;0;R/W;
"Cooling use mix. valve S6";"Sets if the valve should be used or not in cooling mode. Only applies if cooling is available in the system";48595;"";u8;1;0;1;0;R/W;
"Cooling use mix. valve S5";"Sets if the valve should be used or not in cooling mode. Only applies if cooling is available in the system";48596;"";u8;1;0;1;0;R/W;
"Heating use mix. valve S8";"Sets if the valve should be used or not in heating mode. Only applies if cooling is available in the system. Otherwise the valve is always used in heating mode.";48597;"";u8;1;0;1;1;R/W;
"Heating use mix. valve S7";"Sets if the valve should be used or not in heating mode. Only applies if cooling is available in the system. Otherwise the valve is always used in heating mode.";48598;"";u8;1;0;1;1;R/W;
"Heating use mix. valve S6";"Sets if the valve should be used or not in heating mode. Only applies if cooling is available in the system. Otherwise the valve is always used in heating mode.";48599;"";u8;1;0;1;1;R/W;
"Heating use mix. valve S5";"Sets if the valve should be used or not in heating mode. Only applies if cooling is available in the system. Otherwise the valve is always used in heating mode.";48600;"";u8;1;0;1;1;R/W;
"Heating use mix. valve S4";"Sets if the valve should be used or not in heating mode. Only applies if cooling is available in the system. Otherwise the valve is always used in heating mode.";48601;"";u8;1;0;1;1;R/W;
"Heating use mix. valve S3";"Sets if the valve should be used or not in heating mode. Only applies if cooling is available in the system. Otherwise the valve is always used in heating mode.";48602;"";u8;1;0;1;1;R/W;
"Heating use mix. valve S2";"Sets if the valve should be used or not in heating mode. Only applies if cooling is available in the system. Otherwise the valve is always used in heating mode.";48603;"";u8;1;0;1;1;R/W;
"Heating use mix. valve S1";"Sets if the valve should be used or not in heating mode. Only applies if cooling is available in the system. Otherwise the valve is always used in heating mode.";48604;"";u8;1;0;1;1;R/W;
"ERS 1 accessory";"Activates the ERS accessory";48607;"";u8;1;0;1;0;R/W;
"Use room sensor S8";"When activated the system uses the room sensor";48675;"";u8;1;0;1;0;R/W;
"Use room sensor S7";"When activated the system uses the room sensor";48676;"";u8;1;0;1;0;R/W;
"Use room sensor S6";"When activated the system uses the room sensor";48677;"";u8;1;0;1;0;R/W;
"Use room sensor S5";"When activated the system uses the room sensor";48678;"";u8;1;0;1;0;R/W;
"Room sensor setpoint S8";"Sets the room temperature setpoint for the system";48680;"°C";s16;10;50;300;200;R/W;
"Room sensor setpoint S7";"Sets the room temperature setpoint for the system";48681;"°C";s16;10;50;300;200;R/W;
"Room sensor setpoint S6";"Sets the room temperature setpoint for the system";48682;"°C";s16;10;50;300;200;R/W;
"Room sensor setpoint S5";"Sets the room temperature setpoint for the system";48683;"°C";s16;10;50;300;200;R/W;
"Room sensor factor S8";"Setting of how much the difference between set and actual room temperature should affect the supply temperature.";48685;"";u8;10;0;60;10;R/W;
"Room sensor factor S7";"Setting of how much the difference between set and actual room temperature should affect the supply temperature.";48686;"";u8;10;0;60;10;R/W;
"Room sensor factor S6";"Setting of how much the difference between set and actual room temperature should affect the supply temperature.";48687;"";u8;10;0;60;10;R/W;
"Room sensor factor S5";"Setting of how much the difference between set and actual room temperature should affect the supply temperature.";48688;"";u8;10;0;60;10;R/W;
"Cool curve S8";"Cool curve, see manual for more information";48724;"";s8;1;0;9;0;R/W;
"Cool curve S7";"Cool curve, see manual for more information";48725;"";s8;1;0;9;0;R/W;
"Cool curve S6";"Cool curve, see manual for more information";48726;"";s8;1;0;9;0;R/W;
"Cool curve S5";"Cool curve, see manual for more information";48727;"";s8;1;0;9;0;R/W;
"Cool curve S4";"Cool curve, see manual for more information";48728;"";s8;1;0;9;0;R/W;
"Cool curve S3";"Cool curve, see manual for more information";48729;"";s8;1;0;9;0;R/W;
"Cool curve S2";"Cool curve, see manual for more information";48730;"";s8;1;0;9;0;R/W;
"Cool curve S1";"Cool curve, see manual for more information";48731;"";s8;1;0;9;0;R/W;
"Cool offset S8";"Offset of the cool curve, see manual for more information ";48732;" ";s8;1;-10;10;0;R/W;
"Cool offset S7";"Offset of the cool curve, see manual for more information ";48733;" ";s8;1;-10;10;0;R/W;
"Cool offset S6";"Offset of the cool curve, see manual for more information ";48734;" ";s8;1;-10;10;0;R/W;
"Cool offset S5";"Offset of the cool curve, see manual for more information ";48735;" ";s8;1;-10;10;0;R/W;
"Cool offset S4";"Offset of the cool curve, see manual for more information ";48736;" ";s8;1;-10;10;0;R/W;
"Cool offset S3";"Offset of the cool curve, see manual for more information ";48737;" ";s8;1;-10;10;0;R/W;
"Cool offset S2";"Offset of the cool curve, see manual for more information ";48738;" ";s8;1;-10;10;0;R/W;
"Cool offset S1";"Offset of the cool curve, see manual for more information ";48739;" ";s8;1;-10;10;0;R/W;
"Own Cooling Curve P4";"User defined cooling curve point";48740;"°C";s8;1;-5;40;20;R/W;
"Own Cooling Curve P2";"User defined cooling curve point";48741;"°C";s8;1;-5;40;20;R/W;
"Own Cooling Curve P1";"User defined cooling curve point";48742;"°C";s8;1;-5;40;20;R/W;
"Transformer ratio";"Ratio of the current measurement transformers";48755;"";u16;1;300;2500;300;R/W;
"Room sensor cool setpoint S8";"Sets the room temperature setpoint for the system in cooling mode";48778;"°C";s16;10;50;350;250;R/W;
"Room sensor cool setpoint S7";"Sets the room temperature setpoint for the system in cooling mode";48779;"°C";s16;10;50;350;250;R/W;
"Room sensor cool setpoint S6";"Sets the room temperature setpoint for the system in cooling mode";48780;"°C";s16;10;50;350;250;R/W;
"Room sensor cool setpoint S5";"Sets the room temperature setpoint for the system in cooling mode";48781;"°C";s16;10;50;350;250;R/W;
"Room sensor cool setpoint S4";"Sets the room temperature setpoint for the system in cooling mode";48782;"°C";s16;10;50;350;250;R/W;
"Room sensor cool setpoint S3";"Sets the room temperature setpoint for the system in cooling mode";48783;"°C";s16;10;50;350;250;R/W;
"Room sensor cool setpoint S2";"Sets the room temperature setpoint for the system in cooling mode";48784;"°C";s16;10;50;350;250;R/W;
"Room sensor cool setpoint S1";"Sets the room temperature setpoint for the system in cooling mode";48785;"°C";s16;10;50;350;250;R/W;
"Room sensor cool factor S8";"Setting of how much the difference between set and actual room temperature should affect the supply temperature in cooling mode.";48786;"";u8;10;0;60;10;R/W;
"Room sensor cool factor S7";"Setting of how much the difference between set and actual room temperature should affect the supply temperature in cooling mode.";48787;"";u8;10;0;60;10;R/W;
"Room sensor cool factor S6";"Setting of how much the difference between set and actual room temperature should affect the supply temperature in cooling mode.";48788;"";u8;10;0;60;10;R/W;
"Room sensor cool factor S5";"Setting of how much the difference between set and actual room temperature should affect the supply temperature in cooling mode.";48789;"";u8;10;0;60;10;R/W;
"Room sensor cool factor S4";"Setting of how much the difference between set and actual room temperature should affect the supply temperature in cooling mode.";48790;"";u8;10;0;60;10;R/W;
"Room sensor cool factor S3";"Setting of how much the difference between set and actual room temperature should affect the supply temperature in cooling mode.";48791;"";u8;10;0;60;10;R/W;
"Room sensor cool factor S2";"Setting of how much the difference between set and actual room temperature should affect the supply temperature in cooling mode.";48792;"";u8;10;0;60;10;R/W;
"Room sensor cool factor S1";"Setting of how much the difference between set and actual room temperature should affect the supply temperature in cooling mode.";48793;"";u8;10;0;60;10;R/W;
"RH set value";"RH set value";48794;"%";s8;1;30;90;60;R/W;
"HTS accessory";"HTS accessory";48808;"";u8;1;0;1;0;R/W;
"Prevent humidity S8 ";" ";48810;" ";s8;1;0;1;0;R/W;
"Prevent humidity S7";" ";48811;" ";s8;1;0;1;0;R/W;
"Prevent humidity S6";" ";48812;" ";s8;1;0;1;0;R/W;
"Prevent humidity S5";" ";48813;" ";s8;1;0;1;0;R/W;
"Prevent humidity S4";" ";48814;" ";s8;1;0;1;0;R/W;
"Prevent humidity S3";" ";48815;" ";s8;1;0;1;0;R/W;
"Prevent humidity S2";" ";48816;" ";s8;1;0;1;0;R/W;
"Prevent humidity S1";" ";48817;" ";s8;1;0;1;0;R/W;
"Limit humidity in room, heating S8";"Limit humidity in room, heating";48819;"";s8;1;0;1;0;R/W;
"Limit humidity in room, heating S7";"Limit humidity in room, heating";48820;"";s8;1;0;1;0;R/W;
"Limit humidity in room, heating S6";"Limit humidity in room, heating";48821;"";s8;1;0;1;0;R/W;
"Limit humidity in room, heating S5";"Limit humidity in room, heating";48822;"";s8;1;0;1;0;R/W;
"Limit humidity in room, heating S4";"Limit humidity in room, heating";48823;"";s8;1;0;1;0;R/W;
"Limit humidity in room, heating S3";"Limit humidity in room, heating";48824;"";s8;1;0;1;0;R/W;
"Limit humidity in room, heating S2";"Limit humidity in room, heating";48825;"";s8;1;0;1;0;R/W;
"Limit humidity in room, heating S1";"Limit humidity in room, heating";48826;"";s8;1;0;1;0;R/W;
"OPT";"Activates the OPT Accessory.";48828;"";u8;1;0;1;0;R/W;
"OPT DM startdiff";"The number of degree minutes below the last compressor the OPT is allowed to start";48829;"";s16;1;10;2000;700;R/W;
"Speed brine pump active cooling";"";48849;"%";u8;1;0;100;75;R/W;
"Delta brine pump active cooling";"";48850;"°C";u8;1;2;10;5;R/W;
"Waiting speed brine pump cooling";"";48851;"%";u8;1;0;100;30;R/W;
"Modbus40 Word Swap";"If set; swapping the words in 32-bit variables when value requested via ''read holding register'' commando.";48852;"";u8;1;0;1;1;R/W;
"ERS 1 Exhaust Fan speed 4";"";48853;"%";u8;1;0;100;100;R/W;
"ERS 1 Exhaust Fan speed 3";"";48854;"%";u8;1;0;100;80;R/W;
"ERS 1 Exhaust Fan speed 2";"";48855;"%";u8;1;0;100;30;R/W;
"ERS 1 Exhaust Fan speed 1";"";48856;"%";u8;1;0;100;0;R/W;
"ERS 1 Exhaust Fan speed normal";"";48857;"%";u8;1;1;100;75;R/W;
"ACS Thermostat accessory";"Activate the ACS thermostat accessory";48858;"";u8;1;0;1;0;R/W;
"Filter time BT64 ";"ACS thermostate BT64 filter time";48859;"min";u8;1;5;30;5;R/W;
"ACS-therm, Hyst between cpr";"ACS thermosate, Hysteresis between cpr";48860;"°C";s8;1;1;10;2;R/W;
"ACS-therm start temp.";"ACS thermostate start temp.";48861;"°C";s8;1;-8;30;10;R/W;
"temp, shift to borehole";"ACS thermostate temperature to shift to borehole";48862;"°C";s8;1;-8;30;0;R/W;
"MODBUS40 Disable LOG.SET";"If set, the system will ignore the existing LOG.SET on the USB stick.1=ignore LOG.SET,0=use LOG.SET";48889;"";u8;1;0;1;0;R/W;
"ERS 1 Supply Fan speed 4";"";48896;"%";u8;1;0;100;100;R/W;
"ERS 1 Supply Fan speed 3";"";48897;"%";u8;1;0;100;80;R/W;
"ERS 1 Supply Fan speed 2";"";48898;"%";u8;1;0;100;30;R/W;
"ERS 1 Supply Fan speed 1";"";48899;"%";u8;1;0;100;0;R/W;
"ERS 1 Supply Fan speed normal";"";48900;"%";u8;1;1;100;75;R/W;
"External ERS 1 accessory min exhaust temp.";"";48901;"°C";u8;1;0;10;5;R/W;
"External ERS 1 accessory bypass temp.";"";48902;"°C";u8;1;2;10;4;R/W;
"Energy Meter Factor X23";"Energy meter factor X23, energy per pulse";48908;"Wh";u16;1;1;10000;1000;R/W;
"Energy Meter Factor X22";"Energy meter factor X22, energy per pulse";48909;"Wh";u16;1;1;10000;1000;R/W;
"Energy Meter X23";"Activates the external energy meter";48910;"";u8;1;0;1;0;R/W;
"Energy Meter X22";"Activates the external energy meter";48911;"";u8;1;0;1;0;R/W;
"Limit humidity in room, cooling S8";"Limit humidity in room, cooling";48918;"";s8;1;0;0;0;R/W;
"Limit humidity in room, cooling S7";"Limit humidity in room, cooling";48919;"";s8;1;0;0;0;R/W;
"Limit humidity in room, cooling S6";"Limit humidity in room, cooling";48920;"";s8;1;0;0;0;R/W;
"Limit humidity in room, cooling S5";"Limit humidity in room, cooling";48921;"";s8;1;0;0;0;R/W;
"Limit humidity in room, cooling S4";"Limit humidity in room, cooling";48922;"";s8;1;0;0;0;R/W;
"Limit humidity in room, cooling S3";"Limit humidity in room, cooling";48923;"";s8;1;0;0;0;R/W;
"Limit humidity in room, cooling S2";"Limit humidity in room, cooling";48924;"";s8;1;0;0;0;R/W;
"Limit humidity in room, cooling S1";"Limit humidity in room, cooling";48925;"";s8;1;0;0;0;R/W;
"Humidity factor";"Setting of how much the difference between set and actual room humidity should affect the supply temperature.";48926;"";u8;10;5;100;10;R/W;
"Humidity cool factor";"Setting of how much the difference between set and actual room humidity should affect the supply temperature in cooling mode.";48927;"";u8;10;0;0;0;R/W;
"OPT Hystereses";"The hystereses in OPT system";48928;"";s16;1;10;2000;100;R/W;
"EME10 Activated";"0=not activated, 1=activated";48930;"";u8;1;0;1;0;R/W;
"EME PV Panel Affect Heating";"0=not affecting, 1=affecting";48931;"";u8;1;0;1;0;R/W;
"EME PV Panel Affect Hot Water";"0=not affecting, 1=affecting";48932;"";u8;1;0;1;0;R/W;
"FLM pump 4";"Operating mode for the FLM pump 4";48948;"";u8;1;0;1;0;R/W;
"FLM pump 3";"Operating mode for the FLM pump 3";48949;"";u8;1;0;1;0;R/W;
"FLM pump 2";"Operating mode for the FLM pump 2";48950;"";u8;1;0;1;0;R/W;
"FLM 4 defrost";"Minimum time between defrost in FLM 4";48951;"hrs";u8;1;1;30;10;R/W;
"FLM 3 defrost";"Minimum time between defrost in FLM 3";48952;"hrs";u8;1;1;30;10;R/W;
"FLM 2 defrost";"Minimum time between defrost in FLM 2";48953;"hrs";u8;1;1;30;10;R/W;
"FLM 4 cooling";"FLM 4 cooling activated";48954;"";u8;1;0;1;0;R/W;
"FLM 3 cooling";"FLM 3 cooling activated";48955;"";u8;1;0;1;0;R/W;
"FLM 2 cooling";"FLM 2 cooling activated";48956;"";u8;1;0;1;0;R/W;
"FLM 4 pump speed";"FLM 4 pump speed";48957;"";u8;1;1;100;100;R/W;
"FLM 3 pump speed";"FLM 3 pump speed";48958;"";u8;1;1;100;100;R/W;
"FLM 2 pump speed";"FLM 2 pump speed";48959;"";u8;1;1;100;100;R/W;
"FLM 1 pump speed";"FLM 1 pump speed";48960;"";u8;1;1;100;100;R/W;
"FLM 4 over temp";"Over temp for cooling active, when using FLM cooling";48961;"°C";u8;10;10;100;30;R/W;
"FLM 3 over temp";"Over temp for cooling active, when using FLM cooling";48962;"°C";u8;10;10;100;30;R/W;
"FLM 2 over temp";"Over temp for cooling active, when using FLM cooling";48963;"°C";u8;10;10;100;30;R/W;
"FLM 1 over temp";"Over temp for cooling active, when using FLM cooling";48964;"°C";u8;10;10;100;30;R/W;
"FLM 4 set point, cooling";"Set point, cooling, when using FLM cooling";48965;"°C";s16;10;50;400;210;R/W;
"FLM 3 set point, cooling";"Set point, cooling, when using FLM cooling";48966;"°C";s16;10;50;400;210;R/W;
